Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2008111752304,2008-11-10 00:00:00,2008-10-19 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,63.59,Denied,0.0,Deny,22.0,63.59
2006061207750,2006-06-08 00:00:00,2006-05-21 00:00:00,FLL,Ft. Lauderdale-Hollywood International,American Airlines,Passenger Property Loss,Checked Baggage,Locks,7.42,Approved,7.42,Approve in Full,18.0,0.0
2009071461216,2009-07-15 00:00:00,2009-07-03 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,474.0,Denied,0.0,Deny,12.0,474.0
0507007L,2003-05-07 00:00:00,2003-03-22 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Other,Clothing - Shoes; belts; accessories; etc.,160.0,Settled,80.0,Settle,46.0,80.0
2008070946672,2008-07-01 00:00:00,2008-06-04 00:00:00,SEA,Seattle-Tacoma International,UAL,Passenger Property Loss,Checked Baggage,Jewelry - Costume,286.0,Settled,143.0,Settle,27.0,143.0
2006092613245,2006-09-21 00:00:00,2006-09-12 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checkpoint,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,37.93,Approved,37.93,Approve in Full,9.0,0.0
2006011099285,2006-01-04 00:00:00,2005-11-23 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Other,27.5,Denied,0.0,Deny,42.0,27.5
2004111767282,2004-10-05 00:00:00,2004-09-16 00:00:00,FAI,Fairbanks International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Locks,20.0,Approved,20.0,Approve in Full,19.0,0.0
2006020200784,2006-01-26 00:00:00,2006-01-19 00:00:00,BOS,Boston (Logan) International Airport,Delta Air Lines,Property Damage,Checked Baggage,Fish/Game,90.0,Denied,0.0,Deny,7.0,90.0
2005032279155,2005-03-02 00:00:00,2005-02-17 00:00:00,DFW,Dallas-Fort Worth International Airport,UAL,Property Damage,Checkpoint,Computer - Laptop,1625.73,Settled,907.0,Settle,13.0,718.73
2004043050234,2004-03-11 00:00:00,2004-03-03 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,100.0,Approved,100.0,Approve in Full,8.0,0.0
2005120296864,2005-11-18 00:00:00,2005-10-20 00:00:00,IND,Indianapolis International,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Other,62.0,Denied,0.0,Deny,29.0,62.0
2005110995855,2005-10-31 00:00:00,2005-10-12 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,698.0,Denied,0.0,Deny,19.0,698.0
2005050483964,2005-05-03 00:00:00,2005-04-01 00:00:00,LAX,Los Angeles International Airport,America West,Passenger Property Loss,Checked Baggage,Locks,110.0,Settled,50.0,Settle,32.0,60.0
2006111315525,2006-11-07 00:00:00,2006-11-04 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Cameras - Digital,816.0,Denied,0.0,Deny,3.0,816.0
2005070588267,2005-07-01 00:00:00,2005-05-17 00:00:00,MIA,Miami International Airport,British Airways,Passenger Property Loss,Checked Baggage,Other,71.78,Denied,0.0,Deny,45.0,71.78
0305480M,2004-03-05 00:00:00,2003-01-31 00:00:00,PHX,Phoenix Sky Harbor International,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),30.0,Settled,15.0,Settle,399.0,15.0
2008040741969,2008-03-20 00:00:00,2008-03-08 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,68.0,Denied,0.0,Deny,12.0,68.0
2005062086652,2005-06-03 00:00:00,2005-05-21 00:00:00,ABQ,Albuquerque International Sunport Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),100.0,Approved,100.0,Approve in Full,13.0,0.0
2007042524472,2007-04-19 00:00:00,2007-01-03 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),350.0,Denied,0.0,Deny,106.0,350.0
2005112896516,2005-11-14 00:00:00,2005-10-15 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,400.0,Denied,0.0,Deny,30.0,400.0
2004052453218,2004-05-04 00:00:00,2004-03-14 00:00:00,OGG,Kahului-Maui; HI,ATA Aerocondor,Passenger Property Loss,Checked Baggage,Other,120.0,Settled,60.0,Settle,51.0,60.0
2004051451980,2004-04-01 00:00:00,2004-02-28 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,USAir,Passenger Property Loss,Checked Baggage,Other,75.0,Approved,75.0,Approve in Full,33.0,0.0
0306009L,2003-03-06 00:00:00,2003-01-28 00:00:00,MSY,New Orleans International,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.0,Approved,100.0,Approve in Full,37.0,0.0
0107434M,2004-01-07 00:00:00,2003-12-21 00:00:00,ORD,Chicago O'Hare International Airport,America West,Passenger Property Loss,Checked Baggage,Other,100.0,Approved,100.0,Approve in Full,17.0,0.0
2005021776350,2005-01-24 00:00:00,2005-01-13 00:00:00,JFK,John F. Kennedy International,Northwest Airlines,Property Damage,Checkpoint,Luggage (all types including footlockers),390.0,Settled,75.0,Settle,11.0,315.0
2007071128137,2007-07-09 00:00:00,2007-07-01 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Property Damage,Checked Baggage,Dental Equipment and Instruments,450.0,Settled,415.0,Settle,8.0,35.0
2006011799665,2006-01-10 00:00:00,2005-11-29 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,700.0,Denied,0.0,Deny,42.0,700.0
2006102314441,2006-10-16 00:00:00,2006-10-08 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Alcoholic beverages,12.82,Denied,0.0,Deny,8.0,12.82
2004060354470,2004-04-21 00:00:00,2003-02-21 00:00:00,HNL,Honolulu International Airport,UAL,Passenger Property Loss,Checked Baggage,Other,500.0,Settled,250.0,Settle,425.0,250.0
2009052759524,2009-05-22 00:00:00,2009-04-23 00:00:00,BOS,Boston (Logan) International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,60.0,Denied,0.0,Deny,29.0,60.0
2007073029295,2007-07-27 00:00:00,2007-07-18 00:00:00,SAN,San Diego International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),249.99,Denied,0.0,Deny,9.0,249.99
2007100433038,2007-10-04 00:00:00,2007-09-18 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,48.71,Denied,0.0,Deny,16.0,48.71
2009092564039,2009-09-24 00:00:00,2009-09-19 00:00:00,LGA,LaGuardia,Southwest Airlines,Passenger Property Loss,Checked Baggage,Medicines,349.0,Denied,0.0,Deny,5.0,349.0
0815085M,2003-08-15 00:00:00,2003-07-19 00:00:00,PIT,Pittsburgh International Airport,AirTran Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),25.0,Approved,25.0,Approve in Full,27.0,0.0
2007052425910,2007-05-18 00:00:00,2007-05-08 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,660.0,Settled,150.0,Settle,10.0,510.0
2004050350402,2004-03-30 00:00:00,2004-03-06 00:00:00,SNA,John Wayne,Alaska Airlines,Property Damage,Checkpoint,Baby - Strollers; car seats; playpen; etc.,200.0,Settled,135.0,Settle,24.0,65.0
2005042783502,2005-04-26 00:00:00,2005-04-05 00:00:00,F,Foreign airport,USA 3000 (U5),Passenger Property Loss,Checked Baggage,Jewelry - Fine,502.93,Denied,0.0,Deny,21.0,502.93
2005042183002,2005-04-19 00:00:00,2004-12-21 00:00:00,HPN,Westchester County; White Plains,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,825.0,Denied,0.0,Deny,119.0,825.0
2005082591450,2005-08-18 00:00:00,2005-07-31 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Computer - Laptop,295.19,Denied,0.0,Deny,18.0,295.19
2009041357448,2009-03-18 00:00:00,2009-03-02 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Passenger Property Loss,Checked Baggage,Boating Equiment & supplies,17.07,Denied,0.0,Deny,16.0,17.07
2005110195458,2005-10-25 00:00:00,2005-09-08 00:00:00,OAK,Metropolitan Oakland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,75.0,Settled,37.5,Settle,47.0,37.5
2009090463358,2009-09-02 00:00:00,2009-08-13 00:00:00,KOA,Kona International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,137.21,Denied,0.0,Deny,20.0,137.21
2008010237126,2007-12-27 00:00:00,2007-12-21 00:00:00,TPA,Tampa International,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),250.0,Denied,0.0,Deny,6.0,250.0
2004062156585,2004-05-27 00:00:00,2004-04-16 00:00:00,CLT,Charlotte/Douglas International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),150.0,Settled,25.0,Settle,41.0,125.0
2009061560150,2009-06-10 00:00:00,2009-05-14 00:00:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Locks,7.5,Denied,0.0,Deny,27.0,7.5
2005082291130,2005-08-16 00:00:00,2005-08-12 00:00:00,MSY,New Orleans International,Southwest Airlines,Passenger Property Loss,Checkpoint,Jewelry - Fine,326.24,Approved,326.24,Approve in Full,4.0,0.0
2006033003835,2006-03-22 00:00:00,2005-12-28 00:00:00,SAN,San Diego International,America West,Property Damage,Checked Baggage,Luggage (all types including footlockers),119.98,Denied,0.0,Deny,84.0,119.98
2004122170139,2004-12-07 00:00:00,2004-11-23 00:00:00,EWR,Newark International Airport,Continental Airlines,Property Damage,Checked Baggage,Locks,300.0,Denied,0.0,Deny,14.0,300.0
2004120868909,2004-10-25 00:00:00,2004-09-03 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,95.0,Approved,95.0,Approve in Full,52.0,0.0
2006052306820,2006-05-22 00:00:00,2006-04-04 00:00:00,SAN,San Diego International,UAL,Property Damage,Checked Baggage,Locks,75.0,Denied,0.0,Deny,48.0,75.0
2009041657586,2009-03-27 00:00:00,2009-02-21 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),187.48,Denied,0.0,Deny,34.0,187.48
2008051344181,2008-05-09 00:00:00,2008-05-08 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Currency; Other,60.0,Denied,0.0,Deny,1.0,60.0
2007032022590,2007-03-15 00:00:00,2007-03-05 00:00:00,BUF,Buffalo Niagara International,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,220.0,Denied,0.0,Deny,10.0,220.0
2008030640539,2008-03-12 00:00:00,2008-01-23 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checkpoint,Handbags & Purses (leather or fabric),210.0,Approved,210.0,Approve in Full,49.0,0.0
2008012238356,2008-01-14 00:00:00,2007-06-17 00:00:00,BHM,Birmingham International Airport,Southwest Airlines,Property Damage,Checked Baggage,Eyeglasses - (including contact lenses); Lighters - (cigar; cigerette; etc.); Luggage (all types including footlockers),776.96,Denied,0.0,Deny,211.0,776.96
2008011537967,2008-01-09 00:00:00,2007-06-07 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Luggage (all types including footlockers),20.55,Denied,0.0,Deny,216.0,20.55
2007091832139,2007-09-14 00:00:00,2007-07-31 00:00:00,SHR,Sheridan County,Big Sky Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,60.0,Approved,60.0,Approve in Full,45.0,0.0
2008011838225,2008-01-15 00:00:00,2008-01-06 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Locks,12.0,Denied,0.0,Deny,9.0,12.0
0226033L,2003-02-26 00:00:00,2003-01-24 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),21.04,Approved,21.04,Approve in Full,33.0,0.0
2004122871340,2004-11-18 00:00:00,2004-10-12 00:00:00,MYR,Myrtle Beach International,Spirit Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),10.0,Approved,10.0,Approve in Full,37.0,0.0
2007042624512,2007-04-23 00:00:00,2007-04-07 00:00:00,HOU,William P. Hobby,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,14.06,Approved,14.06,Approve in Full,16.0,0.0
2005081890804,2005-08-09 00:00:00,2005-07-16 00:00:00,BDL,Bradley International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,331.0,Approved,331.0,Approve in Full,24.0,0.0
2006111315436,2006-11-07 00:00:00,2006-10-15 00:00:00,GEG,Spokane International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,36.0,Denied,0.0,Deny,23.0,36.0
2008090549527,2008-09-02 00:00:00,2008-08-23 00:00:00,EWR,Newark International Airport,Alaska Airlines,Property Damage,Checked Baggage,Computer - Laptop,400.0,Denied,0.0,Deny,10.0,400.0
2007021621144,2007-02-12 00:00:00,2006-12-27 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,199.99,Settled,95.06,Settle,47.0,104.93
2009050158220,2009-04-08 00:00:00,2009-03-20 00:00:00,SNA,John Wayne,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),70.0,Denied,0.0,Deny,19.0,70.0
2009080462203,2009-07-31 00:00:00,2009-07-10 00:00:00,LGA,LaGuardia,AirTran Airlines,Passenger Property Loss,Checkpoint,Other,500.0,Denied,0.0,Deny,21.0,500.0
2005100493839,2005-09-27 00:00:00,2005-09-11 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,150.0,Denied,0.0,Deny,16.0,150.0
2007031522353,2007-03-07 00:00:00,2007-02-27 00:00:00,TPA,Tampa International,Southwest Airlines,Property Damage,Checked Baggage,Other; Tools & Tool Boxes - Emergency (shipped in a vehicle),27.78,Approved,27.78,Approve in Full,8.0,0.0
2006053007073,2006-05-25 00:00:00,2006-05-17 00:00:00,JAX,Jacksonville International,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Approved,50.0,Approve in Full,8.0,0.0
2009032056674,2009-03-05 00:00:00,2009-02-17 00:00:00,MIA,Miami International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,52.99,Approved,52.99,Approve in Full,16.0,0.0
0721062M,2003-07-21 00:00:00,2003-07-01 00:00:00,CLE,Cleveland Hopkins International,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,500.0,Settled,250.0,Settle,20.0,250.0
2006050505708,2006-04-28 00:00:00,2006-04-08 00:00:00,BHM,Birmingham International Airport,UAL,Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,20.0,0.0
2007021621151,2007-02-14 00:00:00,2007-02-03 00:00:00,MDW,Midway International Airport,Frontier Airlines,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),150.0,Denied,0.0,Deny,11.0,150.0
0211124L,2003-02-11 00:00:00,2003-01-19 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,215.97,Settled,86.0,Settle,23.0,129.97
2004112967979,2004-10-14 00:00:00,2004-06-19 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),389.0,Denied,0.0,Deny,117.0,389.0
2006021501564,2006-02-07 00:00:00,2006-01-21 00:00:00,BNA,Nashville International,American Airlines,Passenger Property Loss,Checked Baggage,Other,119.95,Denied,0.0,Deny,17.0,119.95
2009082863109,2009-08-27 00:00:00,2009-08-19 00:00:00,GSP,Greenville-Spartanburg,USAir,Property Damage,Checked Baggage,Musical Instruments - Other - Over $250,507.74,Denied,0.0,Deny,8.0,507.74
0128004L,2003-01-28 00:00:00,2003-01-03 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,78.45,Approved,78.0,Approve in Full,25.0,0.45000000000000284
2006011099196,2006-01-04 00:00:00,2005-12-23 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,137.73,Denied,0.0,Deny,12.0,137.73
2004080660729,2004-08-06 00:00:00,2004-07-02 00:00:00,PHL,Philadelphia International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Currency,40.0,Settled,20.0,Settle,35.0,20.0
2008030740614,2008-02-27 00:00:00,2008-02-26 00:00:00,IAH,Houston - George Bush Intercontinental Airport,UAL,Property Damage,Checked Baggage,Locks; Luggage (all types including footlockers),175.0,Denied,0.0,Deny,1.0,175.0
2004061055303,2004-05-10 00:00:00,2003-11-01 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),185.0,Approved,185.0,Approve in Full,191.0,0.0
2004062857508,2004-06-04 00:00:00,2004-05-11 00:00:00,MCO,Orlando International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Cell Phones,50.0,Settled,32.44,Settle,24.0,17.560000000000002
2009102364659,2009-10-13 00:00:00,2009-09-28 00:00:00,MSO,Missoula International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,35.0,Denied,0.0,Deny,15.0,35.0
2006121116920,2006-12-04 00:00:00,2006-10-20 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checkpoint,Currency; Other,250.0,Denied,0.0,Deny,45.0,250.0
2005050383903,2005-05-02 00:00:00,2005-04-07 00:00:00,ONT,Ontario International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,85.88,Approved,85.88,Approve in Full,25.0,0.0
0729138M,2003-07-29 00:00:00,2003-07-20 00:00:00,MCO,Orlando International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Other,47.0,Approved,47.0,Approve in Full,9.0,0.0
2009063060719,2009-06-23 00:00:00,2009-06-02 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,7.0,Denied,0.0,Deny,21.0,7.0
2005050984265,2005-05-06 00:00:00,2005-11-17 00:00:00,LGB,Long Beach,Jet Blue,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,150.0,Settled,50.0,Settle,-195.0,100.0
